	Column0	Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25	Column26	Column27	Column28	Column29	Column30	Column31	Column32	Column33	Column34	Column35	Column36	Column37	Column38	Column39	Column40	Column41	Column42	Column43	Column44	Column45	Column46	Column47	Column48	Column49
Column30	0.8648162271109637	0.8975789757500388	0.7042289034742373	0.7050277077256217	1.5373381599125593	0.6735385593452143	0.8842598348817169	0.5916391665046434	0.6497735027472937	0.7582198442281403	0.7338720047543705	0.6056165853072071	0.7943871922310732	0.9359649075309038	0.45104768414335605	1.0581131016482075	0.6769508556154764	0.4163919247546115	0.935680488166353	0.4706948627481252	0.7751856881647612	0.7707006171766909	0.9030127271247185	0.40747165880473746	0.5680829060903264	0.5210925768270718	0.5557939892995561	0.45457975527806815	0.45672730073725387	0.6237984251386728	0.0	0.8485478411230643	1.111750869201529	0.7313084251970796	0.632929621076054	0.7267775675513897	0.8444788531718828	0.7857423117085249	0.6929241222421296	0.8365084127535385	1.3331061038431962	0.8386304877302171	0.650730966365443	1.1952611198598464	0.9504476718649093	0.5391216514019679	1.264393015292953	0.7227050172335244	0.5890017324372011	0.981743915817417
Column31	1.033872348181709	0.7019941035981885	0.7187207630201615	0.35556955719841954	1.1275114885604074	0.8946813065413721	0.634893274050284	0.400334705293919	1.1970335231340978	0.8790206048208812	0.8395799107173492	1.0937056698328347	1.038203936668526	0.8507160510714891	0.5686201262521597	0.7890723813617011	0.9439734173682364	0.668916218138434	0.6148095504215063	0.9823282347240746	0.8172128376700899	0.47501274111849334	0.8422055904442185	0.7806763587766951	1.1377839677829167	0.8368461767355416	0.9720904544307393	0.5056659566789428	0.8757013045942847	1.1932136618052092	0.8485478411230643	0.0	0.7477291466436471	1.0899298756609541	0.6752504166112128	1.1977229893114725	0.9382635293491103	0.8583583904958862	0.7447425717530293	0.7245503271164015	0.9437200343392056	0.21605480362195018	0.8893703580097825	0.7364042570876671	0.6009850704804989	0.85618331181631	0.9875192317008716	0.5087835537242098	1.08026271060462	0.9454351524567061
Column32	1.1742485525128894	0.48972881412368185	1.1249994167064787	0.6509923761645235	0.6942050240442625	0.7461262308044221	0.5144641479816322	0.586320853619717	0.8688756629423946	0.8846856199482257	0.7691694907539637	1.4988330168673403	0.8068483039840714	0.7765761014984199	0.7398087798345598	0.6918327504071934	1.0295681696345278	1.188230882015095	0.5003080275280656	0.9616573238238952	0.4601166072515036	0.6277810121531169	0.9981119077083609	0.850778053234929	1.081306801982423	0.8799737678585029	0.8002235179418966	0.6641818322257345	1.1352873964850896	0.945509529244869	1.111750869201529	0.7477291466436471	0.0	0.910699102907793	0.6393186864473259	0.6997882374959069	0.6243960212756678	0.6775720656868294	0.46131987214824655	0.8375183256172442	0.7143111316717725	0.8960377365854757	1.0790178794907461	0.6032532378429666	0.5937182084634027	1.0245630687727698	0.41866998792019683	0.7477498605042067	1.2343705727843508	0.8167370849765233
Column33	1.0118149712388107	0.6460610176240855	0.6078148593700097	0.7565646352779836	1.060804967524452	0.7109763366555553	1.0332982129602255	0.6704645655503056	0.8071758031827072	0.6645892946246849	0.5127244394709629	0.7149487314648078	0.4837891234173105	0.602770493268459	0.9537806255650885	0.9045662449785791	0.4312183555215572	0.6556295281199441	0.8375838442942376	0.5767572415921695	0.7460994309095399	0.6488119881027207	0.7671441058473795	0.7942877664682153	0.897698586864339	0.7412935511576076	0.5558828412816395	0.7805699543047118	0.7625150221936458	0.18860148710084634	0.7313084251970796	1.0899298756609541	0.910699102907793	0.0	0.467963646139276	0.2936707620885025	0.5415588704355796	0.3354719616408508	0.5112469283158738	0.8625910990762458	0.9882222890084823	0.8554653418406719	0.3904255748038642	0.607798119106975	0.9003098446789253	0.8352747049262215	0.724516615016547	0.8331227197444373	0.7186318907297136	0.8182276951404615
Column34	0.6013539956895626	0.75730145793734	0.8195976708402737	0.6716754616751972	1.0135739994955946	0.44031470342436596	0.6255623501109675	0.6444836832767528	0.5702799917490352	0.365816347416714	0.20505047001986143	0.8315535137827053	0.8069195630511171	0.8412236690167758	0.648314791516446	0.6082473373651185	0.5187367310538977	0.842361289348444	0.30023563319544255	0.6756868467077511	0.6130235688210516	0.5452460548919469	0.5882504765174947	0.46761950470914504	0.7448324707225962	0.4652816998870374	0.3155494534615547	0.5894292506979434	0.8708372185339659	0.6275801799837166	0.632929621076054	0.6752504166112128	0.6393186864473259	0.467963646139276	0.0	0.45186376426321906	0.501316073864206	0.6183333979227617	0.28438122756590456	0.9227134090699648	0.7667451494956969	0.5833040627770915	0.4857580845710945	0.5634151070109492	0.6754307976200036	0.4373096196349905	0.6270276763338515	0.37203923746591283	0.8648079401568046	0.8057366842909888
Column35	0.9674319446678279	0.7386577307260973	0.7210152322974102	0.9249272519964129	0.9676263903415365	0.4644597916298956	0.6372471195194122	0.6950067120499894	0.36677600035243896	0.6053564927487346	0.3767792351865853	0.6895051690275664	0.261065100180809	0.6855704840767248	0.6509473178850909	0.93373664880738	0.40344438113789083	0.7553843088238555	0.7031485601377963	0.4670924752214164	0.4823157277925876	0.5505809820356566	0.6044199703947037	0.5368962388041717	0.5735478108774017	0.6113831669198383	0.3640686807404342	0.8421954920122321	0.6466905683507063	0.19064673734564297	0.7267775675513897	1.1977229893114725	0.6997882374959069	0.2936707620885025	0.45186376426321906	0.0	0.34815785868308136	0.575600867386047	0.3172842853743807	0.5890024310057467	0.5946539955778407	1.1224949992115492	0.6468840960039428	0.6270026501581574	0.763889162807242	0.7203711433929566	0.5589880760703938	0.7041415762570638	0.7111942263020147	0.7742785535244935
Column36	0.8567843317148628	0.6137589486594645	0.5068103198085581	0.7990282466527528	0.614878387099006	0.5339766936991206	0.817856756197085	0.6527830191598076	0.5454825967827714	0.8601951975043747	0.3370506457903869	1.005551415048576	0.4260474206423098	0.5009675270256817	0.758048986450329	0.5018501262822592	0.4041852214319913	0.8472774167920034	0.5100591371974127	0.6930622846458354	0.40858276053363707	0.6879925321777405	0.9662625654589464	0.7818298426878496	0.5479171306243829	0.5877595953539001	0.6500037801329	0.8008576038495311	0.9722713155573657	0.6233302698815733	0.8444788531718828	0.9382635293491103	0.6243960212756678	0.5415588704355796	0.501316073864206	0.34815785868308136	0.0	0.3677093072901504	0.4429880087446849	0.6645937611393293	0.8702097669930836	0.9491252674890477	0.7804191836119638	0.6701761269025195	0.38442598237766457	0.49646948977203664	0.6241070382898286	0.6441576377070006	0.7752612188135365	0.6743995407219109
Column37	0.975166265378074	0.45442981462079945	0.6006281129400478	0.531051213809586	0.757739235756191	0.6512158529035652	0.8745467225747574	0.6100780232871946	0.9011065093995151	0.9829723948070042	0.640177086363616	1.0831115497531383	0.4895694076699605	0.27127044747967377	1.006548970955387	0.609580658767126	0.6955761062494245	0.7881918583571857	0.6606159509285056	0.6853179511957149	0.6243284688006081	0.5748045197815799	0.9878815053861865	0.9536006185680077	0.9395884029701087	0.8136474395299923	0.7779064945227411	0.8777520725354288	0.8969903698630718	0.4889336188520751	0.7857423117085249	0.8583583904958862	0.6775720656868294	0.3354719616408508	0.6183333979227617	0.575600867386047	0.3677093072901504	0.0	0.6268368354291727	1.0935401782571574	1.0755445720334824	0.7119377776727134	0.5578584384190625	0.6251769523981997	0.5472798108745562	0.5653784182702029	0.9307144245326097	0.8405620317981998	0.8537084677956998	0.5266876542062295
Column38	0.8424159453686478	0.7596798890440764	0.7382410484031361	0.5544700353505374	0.901061388061436	0.2872656771366431	0.5564680185649886	0.5208012556058694	0.4017464149623241	0.650386613933754	0.36072015776021693	0.9994333249857656	0.7576974070751982	0.8970825667920795	0.36762915698846654	0.805539623426109	0.40205041284761955	0.7985980278619733	0.4385752619912755	0.4839890070821663	0.4988507739632234	0.47238265932544987	0.7039115416552353	0.49460793149145543	0.5901723203438918	0.7245939274479645	0.3350981849479251	0.6067927474029826	0.7515268122630899	0.5396544697077459	0.6929241222421296	0.7447425717530293	0.46131987214824655	0.5112469283158738	0.28438122756590456	0.3172842853743807	0.4429880087446849	0.6268368354291727	0.0	0.69985718390839	0.5591966708742142	0.6093489567034382	0.8348462496236224	0.4885672233192617	0.5704579564466581	0.6564269546960602	0.4955201533436484	0.30383896069931093	0.7721080889724512	0.9040756793899112
Column39	1.2150914067637923	0.6214185845890292	0.5747602484636745	0.7423506170952767	0.9559555918449631	1.1005709016579635	0.8950803862290329	0.5307329322653642	0.918746782392482	0.8019276549992715	0.7208255638762877	0.9354871059732695	0.48939737428245345	0.9846656857649106	0.5289641529179927	0.9616142127108025	0.5133510526506729	0.473922181580933	0.9535270678592643	0.8580107656873116	0.4709294176508316	0.5690549127377075	0.7565376813337339	0.5359050026139349	0.6587018936489091	0.6716129828583854	0.9041846978587572	0.5754702935045377	0.6069293554242268	0.7550200408254761	0.8365084127535385	0.7245503271164015	0.8375183256172442	0.8625910990762458	0.9227134090699648	0.5890024310057467	0.6645937611393293	1.0935401782571574	0.69985718390839	0.0	0.7754369620347881	0.9028889904493248	0.8630923038268854	0.7001395840483944	0.6302659794922187	1.0922061647351973	0.6695217828923219	0.6439282630803829	1.0442335859479812	0.971084628996426
Column40	0.8853558322708711	1.1298602857404587	1.2424249796122517	1.0109963441021197	0.6831291412825391	0.6256365733200107	0.5067364305393399	1.0928617994421772	0.5440514575724902	0.8144169511421457	0.7102979290694948	1.0525970447507522	0.7837397624777884	1.2346756513888	0.7940212883291035	0.9499290946120453	0.9051155073032405	1.1133085066894939	0.7474717129987003	0.8863934999655007	0.8701427255157573	0.6311699479406898	0.5657105251382513	0.8136000701456959	0.84622030494712	1.0866735352299055	0.6459597436098999	1.2146542324453529	0.839321066924672	0.7947187425815032	1.3331061038431962	0.9437200343392056	0.7143111316717725	0.9882222890084823	0.7667451494956969	0.5946539955778407	0.8702097669930836	1.0755445720334824	0.5591966708742142	0.7754369620347881	0.0	0.9237937759956084	1.1379729858714338	0.520698788410418	0.7510107870377469	0.9326460591281562	0.627347431151807	0.690892843190487	0.9753537587311859	0.8402943739970662
Column41	0.6588486533784226	0.857957916703197	0.66351560883028	0.34682344513626073	0.9496942384786844	0.7637358341892283	0.8207713234419185	0.5386135229310021	1.1929823290498929	0.8362220268666427	0.7439756397811077	1.0450389411524599	1.1361982483015474	0.8998931425547559	0.6526789228256188	0.8040474727381799	0.7130245226875116	0.6362267195221663	0.5937111726233724	0.7551304095800415	0.9685879604702429	0.5411265352922354	0.7954985534424153	0.7735910080348993	0.9455949837287392	0.8726019170023573	0.8560037189816148	0.7667849480474128	0.8073391979787934	1.0680208539506313	0.8386304877302171	0.21605480362195018	0.8960377365854757	0.8554653418406719	0.5833040627770915	1.1224949992115492	0.9491252674890477	0.7119377776727134	0.6093489567034382	0.9028889904493248	0.9237937759956084	0.0	0.6445990155877005	0.6120616864066548	0.6031712332432961	0.7453827972303283	1.009515319322434	0.44542386189799854	0.9974268162315644	0.9387688113757531
Column42	0.7105245351849043	0.6007476741103697	0.6344458050926708	0.7215551227768155	1.1305766958960224	0.9157113205560262	0.9184984883232327	0.7056728102751977	1.1530204038673635	0.42937744195948646	0.6338298468150345	0.7343292373337675	0.5617905257648066	0.5936768777703707	1.0522125362768484	0.7549552372354326	0.6581582487991211	0.5361091186894946	0.8325029830414509	0.8181791259446267	0.7487601304934133	0.6940371408037691	0.5755604632703787	0.5053121929924536	0.8551293028688642	0.368193722164318	0.7130706493031262	0.8055284831946161	0.7934015036322445	0.5384408323036332	0.650730966365443	0.8893703580097825	1.0790178794907461	0.3904255748038642	0.4857580845710945	0.6468840960039428	0.7804191836119638	0.5578584384190625	0.8348462496236224	0.8630923038268854	1.1379729858714338	0.6445990155877005	0.0	0.7833389103362169	0.6911076633071127	0.6642052762878641	0.8354215921715735	0.8369226227031772	1.140675054592627	0.5783458728186088
Column43	0.8385612970514609	0.6130967776126064	0.6586249281129458	0.6405423718381074	0.6106387216847078	0.9118296968251652	0.9363449825929722	0.7079490253925649	0.9370265230540535	0.5707653744815904	0.41563755407456593	1.2584062624917136	0.7613179142758807	0.8135577641976901	0.8747503647508986	0.5750023969813791	0.7174734718370842	1.0526601755871798	0.3919187021006322	1.0781794432227105	0.6159832940986804	0.2401608431475012	0.4737206101143109	0.802719047627157	0.9923502377035481	1.1526880459240245	0.6365742608168238	0.7760364642323001	0.9752794805828525	0.6714527419452841	1.1952611198598464	0.7364042570876671	0.6032532378429666	0.607798119106975	0.5634151070109492	0.6270026501581574	0.6701761269025195	0.6251769523981997	0.4885672233192617	0.7001395840483944	0.520698788410418	0.6120616864066548	0.7833389103362169	0.0	0.6040282031110797	0.7564637770580461	0.7265299449998612	0.3395657653507651	1.1055896671867596	0.6224361133409646
Column44	0.8456422429099657	0.5125714323667437	0.7390475124681067	0.3942490584790369	0.5621176215725006	0.5885935364737083	0.7262420845962594	0.7322681724148435	0.9441759963420194	0.9190818254327165	0.7169430766567076	1.4491177695551754	0.5675230582841362	0.683084393038315	0.8888848724034283	0.46901131793270534	0.5787691497403518	0.8439247546373358	0.6419472833315821	0.8329522042219232	0.3567218571154087	0.6566311964450565	1.0055261090503147	0.7412068745744955	0.5005177386442552	0.5926487434007699	1.0491501795680216	0.8766194801613614	0.8523612382226734	0.9901784356066035	0.9504476718649093	0.6009850704804989	0.5937182084634027	0.9003098446789253	0.6754307976200036	0.763889162807242	0.38442598237766457	0.5472798108745562	0.5704579564466581	0.6302659794922187	0.7510107870377469	0.6031712332432961	0.6911076633071127	0.6040282031110797	0.0	0.6634702797822556	0.5905788138124626	0.6560948854846118	1.23395991686583	0.5487174661589075
Column45	0.36325694126596375	0.8667327208649841	0.631357511208537	0.8679850823255263	0.8697632248529887	0.5691453314834738	0.7052689446681251	0.8575173595287584	0.5472563984048491	0.6349301056428052	0.36054248081607354	0.7230993680762954	0.856443560645515	0.6495609996356839	0.7168671453271229	0.4484889656311022	0.7531291033079259	0.730775981749314	0.3935054673388638	0.7628222331545588	0.7532302030410292	0.6100023181009762	0.5750521536521891	0.6068697961061644	0.6582245101942805	0.5979585598133126	0.4405275531303724	0.8529592901403287	0.8165643238088659	0.785871697664541	0.5391216514019679	0.85618331181631	1.0245630687727698	0.8352747049262215	0.4373096196349905	0.7203711433929566	0.49646948977203664	0.5653784182702029	0.6564269546960602	1.0922061647351973	0.9326460591281562	0.7453827972303283	0.6642052762878641	0.7564637770580461	0.6634702797822556	0.0	1.2652740019834883	0.42494096640821155	0.656245668450901	0.5803785517650039
Column46	1.1561777400740112	0.7414076354075425	1.099437226390901	0.8031378633189915	0.8086623201781181	0.801751911148371	0.7891502014743541	0.7722879595188481	0.7823407267531852	0.7284919104006284	0.6955279869732485	1.2764021029921861	0.7640933338000444	0.9960630863837141	0.8881705469713971	0.7673183055866084	0.688219856997925	1.2002181515812171	0.7400980519854905	0.9937621946184538	0.5347008326057028	0.9772542476528071	0.9614700478570082	0.6866907955918851	0.8520629760138374	0.6726164176331277	0.8564063664403451	0.8374414348294844	1.2590759266464413	0.7841508256880445	1.264393015292953	0.9875192317008716	0.41866998792019683	0.724516615016547	0.6270276763338515	0.5589880760703938	0.6241070382898286	0.9307144245326097	0.4955201533436484	0.6695217828923219	0.627347431151807	1.009515319322434	0.8354215921715735	0.7265299449998612	0.5905788138124626	1.2652740019834883	0.0	0.8811441552840338	1.419172346051592	0.790171468731449
Column47	0.6558081385018291	0.7362812563738632	0.5439498971247891	0.6145377184086787	0.8763248589029763	0.7279549273832339	0.7228869230834958	0.5535004072546715	0.6274447689032288	0.5334355372485127	0.29431122497849227	0.9684148703293751	1.0160832160818785	0.9370682111833515	0.39899905480549613	0.5878617593666282	0.6183897835146219	0.7393738977348178	0.26757599224908224	0.9101124757890429	0.5661865243554698	0.296955655561443	0.4213454737321696	0.44079045821026985	0.7821709981503411	0.8001773416582837	0.3894967313719093	0.48118558630372377	0.8921662189421593	0.8247380607706498	0.7227050172335244	0.5087835537242098	0.7477498605042067	0.8331227197444373	0.37203923746591283	0.7041415762570638	0.6441576377070006	0.8405620317981998	0.30383896069931093	0.6439282630803829	0.690892843190487	0.44542386189799854	0.8369226227031772	0.3395657653507651	0.6560948854846118	0.42494096640821155	0.8811441552840338	0.0	0.9137457573737919	0.7791848890778794
Column48	0.7578498179418958	1.3814922808800931	0.7280489243521673	1.1274227624774344	1.1864511626782004	0.6033820643023001	0.9510631401937802	0.9317430262419742	0.5756697506328077	0.9867205209715227	0.7699828459473078	0.3953086715753469	0.9632870601023362	1.0068445654327893	0.6548827593116451	1.233347293205678	0.7777917626025898	0.6624086961102927	0.9490085864777953	0.4716935200118544	1.2843230974498052	0.9138867622548946	0.9424110158076747	1.0849669929264367	0.8159394492491653	1.1174311554147995	0.5805795092150454	0.9355421097449284	0.5993887712281953	0.6350459117670952	0.5890017324372011	1.08026271060462	1.2343705727843508	0.7186318907297136	0.8648079401568046	0.7111942263020147	0.7752612188135365	0.8537084677956998	0.7721080889724512	1.0442335859479812	0.9753537587311859	0.9974268162315644	1.140675054592627	1.1055896671867596	1.23395991686583	0.656245668450901	1.419172346051592	0.9137457573737919	0.0	1.37837268904195
Column49	0.7865608893433733	0.6124749782758327	0.8599602654245969	0.8842931588929419	0.9279294496917949	1.001256462557115	0.7716961726990607	0.8398198024539346	0.8246112756053385	0.7786517506581923	0.6309421445314545	1.167204021959055	0.5767948351682627	0.6060005980897072	1.0507702196190054	0.27216418689412347	1.042383271482639	1.0658649459870595	0.5818981145623551	1.0836670234172505	0.530392624439392	0.6258442550127878	0.583370062968736	0.6666319900165515	0.9213572378566082	0.6457568221292234	0.7663867549335324	0.9539941158196825	1.2487184494910437	0.6977418157098089	0.981743915817417	0.9454351524567061	0.8167370849765233	0.8182276951404615	0.8057366842909888	0.7742785535244935	0.6743995407219109	0.5266876542062295	0.9040756793899112	0.971084628996426	0.8402943739970662	0.9387688113757531	0.5783458728186088	0.6224361133409646	0.5487174661589075	0.5803785517650039	0.790171468731449	0.7791848890778794	1.37837268904195	0.0
