Gene	Sample 1	Sample 2
AC091982.4	-0.35860736502380774	-3.5860736502380774
AC091982.2	-0.6563188212007209	-6.563188212007209
LINC01743	0.25048964677106744	2.504896467710674
IPO9	0.07402738730846001	0.7402738730846001
AC093503.1	-0.05728959964878256	-0.5728959964878256
MTRNR2L2	0.23365334786260017	2.3365334786260017
LINC01301	0.8667191999005482	8.667191999005482
C12orf74	-0.8883169836058937	-8.883169836058936
AC063949.1	0.30787705413713934	3.0787705413713935
RFC2	1.2949676765310598	12.949676765310599
AC012100.3	-0.7540499098465899	-7.540499098465899
AC012100.2	-0.44023903120654134	-4.402390312065413
CLSTN2-AS1	-0.8002598689169297	-8.002598689169297
NSDHL	-2.3190746146180268	-23.190746146180267
KIR3DL2	-3.2528053136341404	-32.528053136341406
RPL36AP35	0.3791169285693855	3.7911692856938553
AL449283.1	0.2505709382167388	2.505709382167388
IGKV3-31	-0.6264850988923661	-6.264850988923661
AL445193.1	-1.085527089416045	-10.85527089416045
LINC02550	-1.1065260625778663	-11.065260625778663
AP003973.2	1.6260989016394727	16.260989016394728
AC244255.1	-0.1330707571499145	-1.3307075714991452
IGHD1-26	0.055456113480703034	0.5545611348070303
IGHJ5	-0.8606874928136633	-8.606874928136634
IGHJ3P	-0.00635451673300211	-0.0635451673300211
PNPLA7	-0.6389775441609926	-6.389775441609926
IGHJ6	1.633043996280184	16.33043996280184
LINC02075	-0.01591662830416493	-0.15916628304164931
AC091180.3	-0.6142578001382633	-6.142578001382633
AC073324.1	-0.9088082510570071	-9.088082510570072
KLRF2	-0.7481306352652534	-7.481306352652534
BCLAF1P1	2.3025799883525977	23.025799883525977
AL138900.2	0.8698435588072007	8.698435588072007
AC087742.2	-0.729809787189072	-7.29809787189072
AL356473.1	0.46968699200812936	4.696869920081293
PCDHGB1	1.2532393476017536	12.532393476017536
DIO3	0.25743961451063385	2.5743961451063386
MFSD1P1	-0.05359970204101985	-0.5359970204101985
UBE2G1	-0.955199619823628	-9.55199619823628
AL049836.1	0.12411053337714152	1.2411053337714153
AL357134.1	1.5100811705765618	15.100811705765619
LINC00239	-0.5291095179843215	-5.291095179843214
IGKV2-18	-0.10723321416636417	-1.0723321416636415
LINC02320	0.6649800002847168	6.649800002847169
TCEA3	-1.2685734676122704	-12.685734676122705
AL355032.1	-0.3178526869064908	-3.1785268690649082
AL589763.1	0.8131402346082942	8.131402346082941
PHB	0.591273706573365	5.9127370657336495
PCDH8	-0.20306483548931076	-2.0306483548931076
RNU6-464P	-0.6063462306832615	-6.063462306832616
SCARNA5	0.6459022625698544	6.459022625698544
RNY3P8	-0.456320152533391	-4.56320152533391
MIR3646	0.36521265948882825	3.6521265948882826
RNU6-250P	-1.8833956992144751	-18.833956992144753
MIR548AW	0.3065292782003679	3.065292782003679
RN7SL716P	0.4288424100301318	4.288424100301318
RN7SL719P	-0.509706569191039	-5.097065691910389
MIR4711	-0.4974088673233295	-4.974088673233295
MIR127	-1.1167892044129304	-11.167892044129303
FTX_4	-1.2119177074433414	-12.119177074433413
MIR1244-4	0.799074323584107	7.99074323584107
SNORD65C	-1.6113872201396258	-16.11387220139626
MIR8087	0.8836597502664694	8.836597502664693
MIR3663	0.14782378444414362	1.4782378444414364
RN7SL106P	-1.6830820775427513	-16.83082077542751
RN7SKP111	-0.2836523734136238	-2.836523734136238
MIR3917	-1.0798428968201828	-10.798428968201828
RN7SL616P	0.10325549841705259	1.032554984170526
RN7SL441P	1.9065181311958868	19.065181311958867
RNU4ATAC6P	-0.17993130644560226	-1.7993130644560227
RNU6-200P	-0.08052481085768735	-0.8052481085768736
RN7SL357P	1.2647169891291654	12.647169891291654
RN7SL718P	0.5161630583131228	5.161630583131228
MIR6894	0.1230331834197512	1.230331834197512
RN7SL778P	-1.1159144104590728	-11.159144104590728
RNU6-30P	0.6765208219625992	6.765208219625992
MIR609	0.869669484936538	8.696694849365379
SNORA68	-2.3219755915374822	-23.219755915374822
RNU6-638P	0.8471399020773867	8.471399020773866
PART1_1	-1.2295855497869288	-12.295855497869288
RNU2-55P	0.949775085939705	9.497750859397051
RN7SL330P	-1.2714987886889038	-12.714987886889038
RNA5SP120	1.1549975095390996	11.549975095390996
RNA5SP43	1.3378104835163585	13.378104835163585
RFPL3-AS1_1	-1.0366882955249896	-10.366882955249896
RNU6ATAC18P	0.9787066396025473	9.787066396025473
RN7SL615P	0.7562249994055721	7.562249994055721
RNU6-403P	-0.06312369191855569	-0.6312369191855569
RN7SL468P	-1.4799076688692674	-14.799076688692674
RNY1P11	-0.3116866932645892	-3.116866932645892
RN7SL1	-1.5636057458835013	-15.636057458835014
RNU6-854P	-0.46966706628624666	-4.696670662862466
RNU7-63P	0.951203285057258	9.51203285057258
NPPA-AS1_2	0.0950896738294854	0.950896738294854
RNU2-47P	0.0917848220018175	0.917848220018175
RNU6-407P	1.53080850922287	15.308085092228701
RN7SL370P	-1.7726967239229015	-17.726967239229015
SNORD20	0.4512867474321563	4.512867474321563
RNU4-30P	0.5923759398593016	5.923759398593016
SNORA7B	0.17732277370262856	1.7732277370262857
H19_1	-0.05327916835457922	-0.5327916835457922
RNU6-885P	-0.3591147022830332	-3.591147022830332
RNU6-23P	-1.1000429847024038	-11.000429847024037
RN7SL51P	0.09057223180227565	0.9057223180227565
RN7SL711P	-0.5905528967192627	-5.905528967192627
RNA5SP289	-1.5858711163074022	-15.858711163074021
RNU4-9P	0.5743289922666516	5.7432899226665155
RN7SL428P	0.9070324442496512	9.070324442496512
RNU6-10P	0.7048961870129363	7.0489618701293635
MIR513B	0.3211027580642309	3.211027580642309
RNU6-615P	-0.35579023614942407	-3.5579023614942407
MIR1264	-1.5589705016608855	-15.589705016608855
RNU6-120P	0.253568503231101	2.53568503231101
RNA5SP226	0.39583382516787596	3.9583382516787595
RNU1-151P	2.5324174041242125	25.324174041242124
hsa-mir-550a-2	-0.038843239854054024	-0.38843239854054024
RNU6-71P	-2.433528238032137	-24.33528238032137
MIR4646	-0.24254086307471612	-2.425408630747161
RNU6-278P	-2.0785095898733505	-20.785095898733505
RNU6-25P	-1.4027131543763978	-14.027131543763979
RNA5SP200	0.2969021231984342	2.9690212319843416
MIR5705	0.10282342012466716	1.0282342012466716
RN7SL279P	-0.8286154984213865	-8.286154984213866
RNU6-1072P	-0.5348843491298744	-5.3488434912987435
RN7SL606P	0.6622276308384767	6.622276308384767
RNA5SP144	-0.8011175282004448	-8.011175282004448
AKR7A2P1	-0.6284380289464951	-6.284380289464951
RN7SL524P	-0.09889027461192687	-0.9889027461192688
RN7SKP76	-0.2979450909341262	-2.9794509093412618
RNU7-200P	0.647726954320553	6.47726954320553
MIR6796	0.5571186401862839	5.571186401862839
RNU6-1153P	0.8003788550808268	8.003788550808268
SNORA12	-0.3580787112121377	-3.580787112121377
MIR374A	0.8630001085929496	8.630001085929496
MIR21	1.1378908793408518	11.378908793408517
ST7-OT3_2	1.2742081502962572	12.742081502962572
MIR6849	-0.3683221837631689	-3.683221837631689
MIR708	1.722122291260477	17.22122291260477
MIR6836	1.042066428874987	10.42066428874987
RNU6-197P	1.0428746058934353	10.428746058934353
MIR4292	-0.5028182232020022	-5.028182232020022
MIR1269A	1.3948872903874372	13.948872903874372
MIR4457	-0.4732956482456917	-4.732956482456917
MIR4274	0.1298495979495796	1.298495979495796
RNU2-24P	0.7474942568469931	7.474942568469931
MIR548AB	1.0105125059448725	10.105125059448724
MIR16-2	-1.319195204647463	-13.191952046474631
MIR4446	-0.05537341821268717	-0.5537341821268716
MIR3938	0.3172478149454624	3.1724781494546237
MIR6824	2.2055457257919984	22.055457257919983
MIR5703	1.1954811621860266	11.954811621860266
MIR3667	-2.273454368319151	-22.734543683191507
MIR4437	-0.9431928600941419	-9.431928600941418
RN7SL164P	-0.11280432037552861	-1.128043203755286
MIR3156-2	-0.2974309671961562	-2.974309671961562
MIR138-2	-0.08850561873179996	-0.8850561873179996
MIR3615	-0.9451142509484619	-9.451142509484619
MIR554	-0.6918269604980807	-6.918269604980807
MIR30E	0.6131329434641336	6.131329434641336
SNORD114-26	1.2260426929566681	12.26042692956668
RNU6-642P	0.5345572247068939	5.345572247068939
SNORD88	-1.0310713204911912	-10.310713204911913
SNORA48B	0.02297201006436162	0.2297201006436162
RNU6-289P	1.4195558752000947	14.195558752000947
RNU6-397P	-0.44542134641602843	-4.454213464160285
MIR548AX	0.7557693065616866	7.557693065616866
MIR6833	-0.5280547888607835	-5.280547888607835
MIR3200	-0.6059339968836873	-6.059339968836873
MIR1324	-0.3138553214242792	-3.138553214242792
MIR548AD	-0.15916956587815081	-1.591695658781508
MIR6724-1	-0.18367174617488968	-1.8367174617488968
MIR3913-1	-0.299326131768242	-2.9932613176824203
MIR4304	-0.5603852825726838	-5.603852825726838
TCEAL9	0.3632304952475915	3.632304952475915
RNU6-551P	-2.191108953240405	-21.911089532404052
NEAT1_3	0.5624991249589212	5.624991249589212
RN7SL187P	-1.2433462095345966	-12.433462095345966
RNU6-109P	0.15386078121361524	1.5386078121361524
RNU1-38P	1.2473862144887662	12.473862144887661
RNU1-2	-0.6367714164147507	-6.367714164147507
RNU6-1285P	-1.261379146383843	-12.613791463838432
RN7SL278P	-0.3988081923390635	-3.9880819233906353
RN7SKP99	-0.36348545308376184	-3.6348545308376186
RNA5SP155	1.1038069747742973	11.038069747742973
TMC4	-0.909840971771188	-9.09840971771188
RN7SKP63	0.5025219437014294	5.025219437014295
RNU7-28P	0.7629780776566417	7.629780776566417
RNU6-751P	-0.6638380228605116	-6.638380228605117
AC145212.1	1.8961299942828946	18.961299942828948
RNA5SP446	1.0735914862546743	10.735914862546743
RN7SL448P	1.251483372046443	12.51483372046443
RNU4ATAC13P	-0.3177007249553771	-3.177007249553771
RN7SKP237	-0.2702745703205026	-2.702745703205026
SNORA80A	2.2063794645932227	22.063794645932227
SCARNA12	1.3287055565265125	13.287055565265124
RN7SL753P	-0.40523467570596244	-4.052346757059625
RN7SKP70	1.6296226112082073	16.296226112082074
SNORD46	0.12472993543637015	1.2472993543637014
RNU6-632P	-1.2863481942897017	-12.863481942897018
RNU6-104P	-1.0177160689203193	-10.177160689203193
RN7SKP93	-0.42464944646844505	-4.24649446468445
RN7SL822P	-0.05189607066133796	-0.5189607066133796
RN7SL483P	0.25656420609880093	2.5656420609880093
RNA5SP26	-0.3338309338790522	-3.338309338790522
RN7SL272P	0.2939872741787874	2.939872741787874
RNU6-1025P	0.871242471974861	8.712424719748611
RN7SL301P	0.9982633918831416	9.982633918831416
RN7SL794P	0.24096625071887748	2.409662507188775
RNU6-362P	1.6415798369215553	16.41579836921555
SNORA76	-0.3361866196561376	-3.361866196561376
SNORD23	-0.31252260331488646	-3.1252260331488646
RNU6-739P	-0.7415857107827427	-7.415857107827427
RNA5SP80	0.6048260908069579	6.0482609080695795
SNORD59	0.0037895062116944742	0.03789506211694474
RNA5SP297	-0.4038292967694139	-4.038292967694139
RNU6-768P	-0.26193548627716357	-2.619354862771636
RNU6-643P	0.9640552074395906	9.640552074395906
DLEU2_4	-0.6557721659814003	-6.557721659814003
RN7SL12P	0.8033201617102205	8.033201617102204
RNU6-1254P	-1.0310856974975193	-10.310856974975193
SNORD116-17	-0.7257395117662762	-7.257395117662762
RNU6-463P	0.5476893953845517	5.476893953845518
ZNF852	0.2001577979399893	2.001577979399893
RNU6-1313P	1.7336025381421556	17.336025381421557
RN7SL508P	-1.4449512247231782	-14.449512247231782
RNA5SP468	0.3783495357556882	3.783495357556882
MIAT_exon5_1	0.09463718997766128	0.9463718997766128
RNU7-157P	-0.28556191137734127	-2.855619113773413
RN7SKP170	-0.6091328605130214	-6.091328605130214
RNU1-98P	-0.25290129582090903	-2.5290129582090906
RNU6-506P	1.174971768969055	11.74971768969055
RNA5SP459	-1.2556972392494237	-12.556972392494236
RN7SL797P	-0.8781959776774492	-8.781959776774492
SCARNA22	0.9991770049003662	9.991770049003662
SNORD116-1	-1.06232860969874	-10.623286096987401
RN7SL623P	2.345209010813341	23.45209010813341
RNU1-136P	-0.38733384238016527	-3.873338423801653
MIR92A2	-0.42275093221360466	-4.227509322136046
SNORA27	0.3820095250197588	3.820095250197588
MIR27B	0.21019293162377342	2.1019293162377344
MIR151A	0.7247508212191497	7.247508212191497
MIR3150A	-0.5116496507730404	-5.116496507730403
MIR548V	0.4541152366056702	4.541152366056702
RN7SKP106	0.8681443947234458	8.681443947234458
MIR4638	-1.6695117700658118	-16.695117700658116
MIR3945	-1.709678293388805	-17.09678293388805
MIR4650-2	-0.39274571183304446	-3.9274571183304445
MIR4275	-2.0099594074950424	-20.099594074950424
RNY4P34	-0.09341960047394968	-0.9341960047394968
MIR146A	0.6520152234212302	6.520152234212302
MIR6508	-0.19022436276726054	-1.9022436276726054
MIR4263	-0.17361001493813938	-1.736100149381394
RNY3P2	1.0363283542546937	10.363283542546938
MIR373	-0.07270205706509314	-0.7270205706509314
MIR4761	-0.8802222491621214	-8.802222491621215
MIR3126	-0.9466671092514449	-9.46667109251445
RNU2-36P	0.6278712041787583	6.278712041787583
RNU6-771P	1.0972794382555116	10.972794382555115
RN7SL784P	-0.6586862404821028	-6.586862404821028
MIR329-1	-1.1093333015368794	-11.093333015368794
MIR7855	1.3360533959203482	13.360533959203483
SNORD114-9	0.31740221621502723	3.174022162150272
MIR15A	-0.04136280361772042	-0.41362803617720423
RNA5SP205	0.07243750751259317	0.7243750751259317
RNU7-125P	0.20810767127568394	2.0810767127568393
MIR1180	0.5502315221096837	5.502315221096837
MIR4494	0.1441745536252179	1.441745536252179
SNORD116-23	-0.29728105175603126	-2.972810517560313
MIR3118-3	-0.923058730870567	-9.23058730870567
RNA5S16	-0.30308508483558394	-3.0308508483558394
MIR4681	0.8909262161752846	8.909262161752846
MIR6507	0.5420783698075199	5.420783698075199
MIR6717	-1.2871825415252058	-12.871825415252058
MIR7856	-1.6895714571734364	-16.895714571734363
MIR8072	-1.3836305664332254	-13.836305664332254
RNU6-959P	1.4526792592259812	14.526792592259811
SNORD116-20	-0.8735455909757552	-8.735455909757553
RN7SL471P	-0.7533810812720492	-7.533810812720492
RNU6-1183P	0.20256596684988146	2.0256596684988146
RNA5SP229	0.1078330325134501	1.0783303251345009
SNORD58C	1.196759364930367	11.96759364930367
RN7SKP240	-1.2846400098205613	-12.846400098205613
MIR1587	-0.6101329975280834	-6.101329975280834
BX004987.1	0.515757631422681	5.1575763142268105
MIR5090	-0.5307486655224996	-5.307486655224995
MIR1286	-0.452469634529131	-4.524696345291311
RNU6-185P	-0.34011377220334765	-3.4011377220334764
MIR1-2	0.378605767784083	3.78605767784083
MIR632	-1.0293125902933267	-10.293125902933266
RN7SL474P	-1.9051069175012323	-19.051069175012323
RN7SL362P	-0.026104004050077945	-0.26104004050077945
MIR4719	2.069939923142386	20.699399231423858
RNU7-87P	0.8598748386748237	8.598748386748237
RNU6-621P	2.286794132752454	22.86794132752454
RNU6-867P	-1.1479126736602006	-11.479126736602005
MIR4420	-0.7995556728794126	-7.995556728794126
WT1-AS_8	-3.8821502337328937	-38.82150233732894
RN7SL38P	-0.07341719103508959	-0.7341719103508959
RNA5SP513	-2.2814095446774836	-22.814095446774836
RNU6-146P	-1.545815779220154	-15.45815779220154
RNA5SP471	0.9554485402383918	9.554485402383918
RNU6-704P	1.1282512879682345	11.282512879682345
RNA5SP292	0.46185842945088984	4.618584294508898
SNORD100	-0.6354100599055339	-6.354100599055339
SNORA72	-0.7581449454567409	-7.58144945456741
Xist_exon4	-0.10882205567196274	-1.0882205567196275
VSTM1	1.0404457936430616	10.404457936430616
RNU1-104P	0.31517746716297124	3.1517746716297124
RN7SL496P	1.7510599892034635	17.510599892034634
RNU6-791P	0.3215403840362653	3.2154038403626526
RN7SKP181	-0.7615815731850764	-7.6158157318507635
RNU6-537P	0.977244845825974	9.77244845825974
SCARNA18	-1.3839234845277884	-13.839234845277883
RNA5SP44	0.8058781778329627	8.058781778329626
RNU6-1065P	-1.065370560542232	-10.653705605422319
MIR888	0.6720425895018692	6.720425895018693
MIR652	-1.229191176542601	-12.29191176542601
RNU6-24P	1.1085171233933135	11.085171233933135
MIR6846	-0.4126599253693926	-4.126599253693926
MIR548F3	0.47723290928632384	4.772329092863238
RN7SKP38	1.4250054917677746	14.250054917677746
SNORA58	1.054597651104318	10.54597651104318
MIR7110	-1.2544344335970492	-12.544344335970493
RNA5SP290	-0.032367020527656484	-0.32367020527656487
RN7SL310P	0.07939131560099122	0.7939131560099122
MIR3923	0.6607343403934912	6.607343403934912
AL929561.7	3.0678419077055326	30.678419077055324
RNU6-1188P	-0.9598276412662539	-9.598276412662539
SNORD35A	-0.7518734430035543	-7.518734430035543
MIR644A	-1.3864120734421728	-13.864120734421729
RNA5S9	-1.0907443869958469	-10.907443869958469
SPRY4-IT1_2	0.00311318113710834	0.0311318113710834
RNU6-229P	1.2525207124585411	12.52520712458541
SNORA4	0.6669745765978891	6.669745765978891
MIR519A2	-0.4003621042274848	-4.003621042274848
RNU6-1218P	1.7690006012171142	17.690006012171143
TFPT	0.0033998537159093513	0.03399853715909351
RNU7-62P	-0.005790561011155339	-0.057905610111553395
MIR6769A	0.5973122769934017	5.973122769934017
RNA5SP504	-1.5902210190674315	-15.902210190674316
RNU6-284P	1.15152322112657	11.515232211265701
RNA5SP498	-1.0181153847290703	-10.181153847290702
MIR6074	-0.38203810523433995	-3.8203810523433996
RNU6-377P	-0.4148764566492752	-4.148764566492752
RNU6-595P	-0.991191896274291	-9.911918962742911
RN7SKP134	0.2954359523554597	2.954359523554597
MIR3155A	-1.986918130610946	-19.86918130610946
RNU6-122P	-1.2637814463488106	-12.637814463488105
RNU6-565P	-0.259363260379611	-2.59363260379611
RN7SL561P	0.10101855320658662	1.0101855320658661
RNA5SP451	2.3259697156026515	23.259697156026515
Six3os1_4	1.7436712382501747	17.436712382501746
RDH13	-0.27610202910621756	-2.7610202910621755
RNU7-123P	-0.4882226172699263	-4.882226172699263
AL590644.4	0.8582691443143625	8.582691443143625
RNU7-88P	-0.917757377531316	-9.17757377531316
MIR2861	0.9107663627208652	9.107663627208652
MIR3914-2	-0.6989755664042345	-6.989755664042345
SNORD58	0.38744696718352695	3.8744696718352696
RNY4P7	0.21678996672526693	2.1678996672526694
RNU2-33P	-2.6695636138819974	-26.695636138819975
CPEB3_ribozyme	-0.7130009950282138	-7.130009950282138
PRPF31	0.748044138369479	7.4804413836947905
SNORA52	-0.22023170473652487	-2.2023170473652485
SNORD116-9	-1.7599523192838102	-17.599523192838102
SNORA17B	-0.6523023262301018	-6.523023262301018
MIR3974	-0.5648196914954521	-5.648196914954521
MIR1267	-2.7464478113576916	-27.464478113576916
MIR107	2.842134677322638	28.421346773226382
MIR3156-1	0.34263101191193507	3.426310119119351
RNU5A-8P	-1.085175337720524	-10.85175337720524
RNU6-400P	0.5688708261975631	5.6887082619756315
RNY1P2	0.9117291213231254	9.117291213231255
RNU6-1076P	-0.7677564600461996	-7.677564600461996
RNU6-58P	-0.1528891625651391	-1.528891625651391
SNORD115-35	-0.04339196770969285	-0.43391967709692847
RNU6-1133P	1.3260026454750533	13.260026454750534
AC097369.1	1.0127518678322014	10.127518678322014
MIR24-1	-0.8026128208056292	-8.026128208056292
MIR32	2.4931901668277754	24.931901668277753
MIR891B	1.097743872235229	10.977438722352291
MIR548AJ1	0.03496164239965007	0.3496164239965007
MIR3151	-1.6710862071784598	-16.710862071784597
MIR7159	-1.3696764302923548	-13.696764302923548
SNORA11	2.266077094094232	22.66077094094232
RNA5SP115	-0.3425726626047151	-3.425726626047151
RNU7-80P	0.8741910629280195	8.741910629280195
MIR3199-2	1.9115450602787614	19.115450602787615
MIR4763	1.067205590212877	10.67205590212877
MIR5191	-1.0001672783461975	-10.001672783461974
MIR141	-0.4440783011650472	-4.440783011650472
RN7SL334P	1.4046948519836269	14.046948519836269
RN7SKP36	-1.0656405250674834	-10.656405250674833
MIR1271	0.03626092510917516	0.3626092510917516
MIR4460	0.12320005531788825	1.2320005531788825
MIR143	0.6700326171659182	6.700326171659182
RNU6-386P	-2.053059622348602	-20.53059622348602
RNU6-517P	-0.19606455076600152	-1.960645507660015
RNA5SP428	0.2441054877954847	2.441054877954847
RNU7-156P	-0.9909627188887397	-9.909627188887397
RNU6-699P	-2.765299623324809	-27.65299623324809
RNU6-655P	-0.9324577007468738	-9.324577007468738
RNU6-98P	-0.9210647796811271	-9.210647796811271
MIR675	1.2490509807223038	12.490509807223038
MIR488	0.43701699357736246	4.370169935773625
MIR548N	0.755640791571197	7.55640791571197
MIR1302-9	2.745786798451843	27.45786798451843
MIR449A	-0.08976362222969761	-0.897636222296976
MIR6131	0.39011338962088044	3.9011338962088042
MIR4788	-0.37167307039686787	-3.7167307039686786
MIR570	0.9410235208753192	9.41023520875319
MIR1246	0.46077074852462047	4.6077074852462045
snoU83B	-1.633167114934693	-16.331671149346928
MIR891A	1.019501036701018	10.19501036701018
RNU6-1247P	1.0696634796597708	10.696634796597708
MIR600	1.3689696800799167	13.689696800799167
MIR28	-2.022107566081409	-20.22107566081409
RN7SL451P	1.2621678463797916	12.621678463797917
RNU4-86P	1.9196157623032866	19.196157623032867
RN7SKP227	-0.16110629426732428	-1.6110629426732428
RNA5SP140	-0.09977781324734418	-0.9977781324734418
MIR6511A3	-0.2611635587596573	-2.611635587596573
RNU6-217P	0.7798045648769465	7.798045648769465
MIR7154	-0.7119641735641993	-7.119641735641993
RNA5SP425	1.1372487156779165	11.372487156779165
SNORA41B	-0.7902470810029394	-7.902470810029394
RNU6-1205P	-0.015650114314799738	-0.15650114314799737
SNORA35B	-0.8943230346186904	-8.943230346186905
VBP1	0.2050487535716327	2.0504875357163272
LINC01988	-0.3410620157165837	-3.4106201571658366
CASP1	0.8247275995526433	8.247275995526433
COX16	-0.13009774311738845	-1.3009774311738844
ITGA9	1.1067533990433571	11.06753399043357
FAM197Y4	0.6166409820768763	6.166409820768763
ANKRD18CP	-0.5839306430796196	-5.839306430796196
AC079597.1	0.607064568993041	6.0706456899304095
MASP1	1.227447798669822	12.27447798669822
INPPL1	-1.07134778783865	-10.713477878386499
HCG18	-1.2593837847570983	-12.593837847570983
AL008719.1	-0.9508255375223862	-9.508255375223861
KIR2DS4	-0.4278970646998877	-4.278970646998877
GU182338.1	2.612115823344442	26.121158233444422
CELP	-0.2559381376468462	-2.559381376468462
PSMD10P1	1.0831208374685726	10.831208374685726
MGAT4C	-1.19979982648969	-11.9979982648969
AL162578.1	-1.6685416164182274	-16.685416164182275
ARL1	-1.038674311432089	-10.386743114320891
PDC	-3.001954912260618	-30.019549122606183
CFI	0.8486569556752951	8.48656955675295
SYNDIG1L	-0.9352342460159772	-9.352342460159772
AP001646.3	-0.39096962619744485	-3.9096962619744486
RIOK3P1	0.2621896926951888	2.621896926951888
AL663023.1	-1.205634948676235	-12.05634948676235
AL121916.1	-0.27119100985993105	-2.7119100985993105
TAGLN2P1	0.04548146420533362	0.45481464205333616
AL121781.1	1.9057275453320928	19.057275453320926
PRPF8	0.8015370150879149	8.015370150879148
AL450346.2	-1.7322012176762136	-17.322012176762136
MROH3P	0.09904121973898272	0.9904121973898272
NHLRC4	-0.629394087877666	-6.29394087877666
MAP3K3	1.2673933863472147	12.673933863472147
AMDHD2	0.6851306187082034	6.8513061870820335
RPL37P18	0.4894897091661764	4.894897091661764
POLR3D	0.2877294735785997	2.8772947357859966
AC011124.2	0.785806431908284	7.858064319082841
CDC27P3	0.620757451045807	6.207574510458071
LACTB2-AS1	0.08880718662144864	0.8880718662144864
AL390119.1	0.2726146740897322	2.726146740897322
RPL32P1	1.0412064898639486	10.412064898639485
PXDC1	-1.0620209910086793	-10.620209910086793
AP005242.1	-0.22337036143825534	-2.2337036143825535
RNF103	0.16236395448365992	1.6236395448365992
CFAP161	-0.3257786069872992	-3.257786069872992
AC008982.1	0.35417149128878667	3.5417149128878664
AC068870.3	-0.0796285341237895	-0.796285341237895
ANP32BP3	-0.17395985646527162	-1.7395985646527161
RMND5A	0.17295572442219176	1.7295572442219176
SPDYE12P	2.037466894964419	20.37466894964419
MAST4	-0.6159705656482178	-6.159705656482179
AP000756.2	0.019789361643372853	0.19789361643372855
MAST4-AS1	-1.2581989496710466	-12.581989496710467
CR753509.5	-0.39116758496286685	-3.9116758496286685
AL365184.2	-0.7639621812316366	-7.639621812316366
OR2G1P	-0.20276263004000894	-2.0276263004000894
AL358176.5	0.9892095273096463	9.892095273096462
AC103808.5	-0.8763942933530221	-8.76394293353022
OR2H4P	1.322207190108788	13.22207190108788
DDHD1	0.7154898080727635	7.1548980807276354
PPIAP69	-0.013861524096507422	-0.13861524096507422
AP001619.2	-0.9043340910037202	-9.043340910037202
GCC1	0.6039775957026285	6.0397759570262854
AC104534.1	-0.16395368100216498	-1.6395368100216499
RTL6	0.5143830233823442	5.143830233823442
SCRN2	-0.8578570659216517	-8.578570659216517
PDE4B	1.5476187408507203	15.476187408507203
AP002004.1	-0.6532059515028684	-6.532059515028684
OXT	0.5751965251918769	5.751965251918769
TLNRD1	-1.7064227383720592	-17.064227383720592
LINC01259	-1.1132316985862083	-11.132316985862083
LINC01258	1.537934086256585	15.379340862565849
AL359918.1	-0.9764135949378572	-9.764135949378572
TMX2P1	-1.0024742047606474	-10.024742047606473
AC115618.3	0.9686848382157144	9.686848382157144
LIN9	1.1746327280013564	11.746327280013563
AC090952.1	-0.4339607906519151	-4.339607906519151
ALDH3B1	-1.1116167647861617	-11.116167647861616
TEX10	-0.23378548814995348	-2.337854881499535
OR5D15P	0.07498720578475922	0.7498720578475921
ZBTB12BP	1.4058119212668188	14.058119212668188
AC108051.1	-1.3296420322018327	-13.296420322018328
PSMD10P3	-1.076310602143663	-10.76310602143663
SHB	0.2525798894648474	2.525798894648474
HNRNPA1P51	-1.9608984857767584	-19.608984857767584
FAAH	-0.28733456659550644	-2.8733456659550645
SOD1P1	1.4118559693004615	14.118559693004615
SPOCK3	0.13499835374578967	1.3499835374578968
STAG3L2	0.3644739050288024	3.644739050288024
AC021506.1	2.392261552217571	23.92261552217571
AP005121.2	0.15163919615190874	1.5163919615190875
ZNF782	-0.8920169580835635	-8.920169580835635
CDK17	0.6463694970072065	6.463694970072065
SLC1A4	-1.6922221439400145	-16.922221439400143
AC125612.1	1.3745913195094261	13.74591319509426
AL512347.1	-0.9993622609601858	-9.993622609601857
AL162274.1	1.0114632377518464	10.114632377518465
TSNAX	-0.1866114280205322	-1.866114280205322
POLD3	-1.4397866383967652	-14.397866383967653
AC068880.3	1.0859809354107086	10.859809354107085
AC009237.7	-0.559175466175989	-5.59175466175989
AC009237.13	-1.2775433218539165	-12.775433218539165
AP001107.7	-0.32781432794158544	-3.2781432794158545
HLA-DOA	-0.9960079189140076	-9.960079189140076
VTCN1	-0.720964452948966	-7.20964452948966
AC044797.1	0.28018089194337387	2.8018089194337388
AC063977.7	-2.130387677968504	-21.303876779685037
AC138028.4	0.7685971524500574	7.685971524500575
SLIT2-IT1	1.0046325909515208	10.046325909515208
TCERG1L	0.4724389207547639	4.724389207547639
AC007204.1	-1.3276912845626754	-13.276912845626754
SMAD5-AS1	-1.3488899986721248	-13.488899986721247
C21orf91-OT1	-1.6041415755806534	-16.041415755806533
BACH2	-1.9057564308448476	-19.057564308448477
AC079089.2	-0.4138213100091004	-4.138213100091004
PLA1A	-2.270353677996265	-22.70353677996265
AC005972.3	1.3846042884055654	13.846042884055654
TBC1D1	-2.362928154144594	-23.62928154144594
TRMT112P3	-0.5874313912633659	-5.874313912633658
RCL1	-0.6242471901242215	-6.242471901242215
AL355862.1	-0.9713699082509337	-9.713699082509336
AL353692.3	-0.030949857366275865	-0.3094985736627586
AC005821.1	1.1461354396889818	11.461354396889817
RSPO3	-0.9762081591318608	-9.762081591318609
