	Sample 0	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17	Sample 18	Sample 19	Sample 20	Sample 21	Sample 22	Sample 23	Sample 24	Sample 25	Sample 26	Sample 27	Sample 28	Sample 29	Sample 30	Sample 31	Sample 32	Sample 33	Sample 34	Sample 35	Sample 36	Sample 37	Sample 38	Sample 39	Sample 40	Sample 41	Sample 42	Sample 43	Sample 44	Sample 45	Sample 46	Sample 47	Sample 48	Sample 49	Sample 50	Sample 51	Sample 52	Sample 53	Sample 54	Sample 55	Sample 56	Sample 57	Sample 58	Sample 59	Sample 60	Sample 61	Sample 62	Sample 63	Sample 64	Sample 65	Sample 66	Sample 67	Sample 68	Sample 69	Sample 70	Sample 71	Sample 72	Sample 73	Sample 74	Sample 75	Sample 76	Sample 77	Sample 78	Sample 79
Sample 28	0.7053149886804488	0.6099647296308092	0.32778573302780917	0.1308553926133335	0.3501360359679595	0.5807953904131227	0.6231056311965201	0.3762032143873384	0.6365339986077198	0.5797581894445519	0.1312189263332705	0.6025527858889813	0.5859244722758229	0.34043522273489785	0.4916736133260099	0.43561542412030124	0.5674598359639488	0.7000957443133956	0.09851173417975766	0.23919767585954213	0.4301448757933916	0.42479784870773096	0.1185601111297313	0.24127084087133646	0.1754586619374134	0.4660451754499571	0.5135862538482078	0.12027100335927583	0.0	0.22745171704339873	0.36929902850238644	0.5632384402711215	0.30692016958633106	0.5698728153474977	0.29004701068008226	0.5126132495054307	0.27521514378033024	0.16162667563177177	0.49902107390619715	0.09199717633386947	0.37474234569138887	0.4910372182549617	0.5180963021286366	0.4549271220939116	0.82117815877952	0.508001577095557	0.777809833866102	0.5478406589871293	0.6942866446871495	0.4992989437074833	0.7934504418380685	0.239501174647012	0.49556924216671844	0.9461837518705911	0.8259654200265757	0.7274254649131526	0.8684321121354639	0.39637170769845903	0.6332423809622737	0.5766276752283702	0.36491215481017325	0.1867585883971296	0.5611864665247555	0.4009844338512069	0.4540834088267182	0.17818239468500208	0.49708384412494583	0.623268307969101	0.5879335844649678	0.3003238040311874	0.6385427762414324	0.3943775551157223	0.6575455124341926	0.24453185725515433	1.0839436084318668	0.40638941452059446	0.5890570268105059	0.3380220606316943	0.6414982298321171	0.6826265946363516
Sample 29	0.6028350852757801	0.44556391897309267	0.12632307743423835	0.16980928932120964	0.16106521991439998	0.38214175924729243	0.4144081845116225	0.3376013767646597	0.4327586686138957	0.4175604185570872	0.3052835702925656	0.5229458988476824	0.4158060257456682	0.3770906484447462	0.3927120471607344	0.30592780890290233	0.4791812308106236	0.4870142186049891	0.13953668478616119	0.41744756057899146	0.22304579591977763	0.38390949934293617	0.13121522718800058	0.2535093255115913	0.06796215812417399	0.2575820508060611	0.3114445562204235	0.22771069768945829	0.22745171704339873	0.0	0.21987477076728595	0.3439758322766107	0.12125046310640539	0.36710074996814634	0.18101977385084364	0.4232857501381878	0.0988187029461062	0.29599583582766736	0.496600267528619	0.1663030535198088	0.1504080094407978	0.28036830083053504	0.44032348150824735	0.24579806450817784	0.6643131553021675	0.34509782432555697	0.6072780382467023	0.3942180209995546	0.5002903367884944	0.29523170396617787	0.5910947001419465	0.1582674191258991	0.2876618444768557	0.7434173575263759	0.7154760160511943	0.5616134118911461	0.7188014650403047	0.3767690338761476	0.4209612500717533	0.3925259743261799	0.21591674340667677	0.16518629909579807	0.3660915021826915	0.4835574746539298	0.28080707129367766	0.35648957162639283	0.2909343046653985	0.42696109952884137	0.47101544344581103	0.2277926389598309	0.4307037675922005	0.40679572225628474	0.4381847753929543	0.22143745071433343	0.8962361296888075	0.34880149629961	0.43436449343414285	0.3517334773182954	0.44372651727597867	0.46720153749881227
Sample 30	0.7566891327970007	0.2463247725259003	0.11455479160999925	0.331633883647817	0.09925835565180705	0.24596923493839543	0.28293979248140455	0.5371845492029952	0.3960277453194256	0.2112801528840396	0.4846788929899326	0.7008214170995504	0.508229116199552	0.30602520460871546	0.19713377032912713	0.11230429519028191	0.6544329854468838	0.4289311393005978	0.31996308151194786	0.5106417026300717	0.33372045025496955	0.24547304647883675	0.30675053767565014	0.2568530827370505	0.21558196396035514	0.3251272066987916	0.26266247403484294	0.41996842661062267	0.36929902850238644	0.21987477076728595	0.0	0.2994199104813521	0.2834174262039864	0.2271617989050834	0.08923927851826842	0.24505476509499804	0.151195554709884	0.3672404986218409	0.6960870536290682	0.2785088855244668	0.18112655031479363	0.3035327067396311	0.6011165413145924	0.16959513096334256	0.46278972549548564	0.4523223697119529	0.6928542133946286	0.22114096551609488	0.5301819749059967	0.3098437781154945	0.607665405090985	0.1375379012110759	0.2569650266556786	0.7264659562640094	0.5075650042363421	0.3591246834329134	0.8193482226337552	0.25361487170455055	0.38360860292288607	0.45154863471387086	0.020028127014664655	0.3296371730807863	0.41082374898095153	0.6881035607540579	0.359377456601004	0.41876798891039924	0.3043209094090832	0.2660373396864566	0.6244656953527346	0.19761427129994122	0.34541283051930133	0.3197455444918069	0.417359092105388	0.20165697076762934	0.9182510066221076	0.18627855107982108	0.5616737176753616	0.28466557169369217	0.4749060090058858	0.48246345815861097
Sample 31	0.5953362395707765	0.2954785573412538	0.2547135721996835	0.5090019560607945	0.237952106027285	0.14633077788085883	0.1842869153541304	0.5184807727385845	0.1347998622516045	0.30820078983015575	0.6414660733008594	0.584394447006628	0.30751322484474214	0.6020957916428804	0.4445420590797453	0.36181367167287554	0.5396462162813267	0.14980846514823373	0.4758932610176492	0.7501946800331704	0.21861531368405246	0.530095267378366	0.45526009830524006	0.5230453960394008	0.3917092232070549	0.1651947685465267	0.09635357317802898	0.5639880577859792	0.5632384402711215	0.3439758322766107	0.2994199104813521	0.0	0.29252719687030926	0.15496018937321124	0.3674517148934112	0.4883946424679334	0.33183211010757524	0.6160358024997817	0.6628975427126782	0.4876157924437888	0.21247178098411282	0.11457476270581188	0.507056263682483	0.13141088517307714	0.5119327627265846	0.295591201008194	0.44543164917149464	0.36824418390272207	0.2643321332419793	0.12213488788454385	0.31923597272847476	0.39781109086953126	0.08839948172693338	0.4383414191125053	0.6491125484306277	0.3865919420398774	0.5829195903930081	0.5466834045489453	0.09894734943942617	0.2366156145257287	0.30720329400893237	0.4343088520222926	0.18728891967628966	0.7352083258117676	0.23575658441849656	0.6746578771046714	0.1159936186069291	0.2108144744706648	0.4780730471838014	0.4481105626006394	0.11000841204139669	0.6095556910674803	0.11815048828467263	0.4740811582733118	0.6324096381343886	0.47664079346240557	0.380065916581604	0.5740386588783755	0.214912364702264	0.19183304420486125
Sample 32	0.4893157393667001	0.4648531125114536	0.1751019804088222	0.26902688782722434	0.1919057044538773	0.36768019908154753	0.413859933234155	0.2640982167604435	0.35649301542226647	0.45301068358420493	0.3598764286295422	0.42047721590369636	0.29661046813197944	0.49123930523619036	0.4751655303930552	0.38289531847197156	0.3747696971038222	0.4207522045291811	0.2103726144136592	0.5206160597112621	0.12868775716083153	0.4887181906606832	0.19007085929184753	0.3739868754949124	0.17369422394818687	0.16207422398117508	0.25787048176283284	0.2867670666796612	0.30692016958633106	0.12125046310640539	0.2834174262039864	0.29252719687030926	0.0	0.3647763446944767	0.27516679146737516	0.5130822975054401	0.19945755792221362	0.4077538411016771	0.4240926330374676	0.2592433395154645	0.16325408793099072	0.19928106747553406	0.3336629921775632	0.23336065149444452	0.7039819939752998	0.2244985649479947	0.48945480717767514	0.45832524906629546	0.39443201688265556	0.21240094244024216	0.48962548753330276	0.26351904085354266	0.2314314967792322	0.6475868206933824	0.7814170382483555	0.5864054581393785	0.5985523157344651	0.48434655462999743	0.3497383859674486	0.2807556538700266	0.2857272696093176	0.16603046637028568	0.26153788707270254	0.4547718979467317	0.17036973505405673	0.45953464024804225	0.21019218365658665	0.4310762460955376	0.35638190233890193	0.34238814337415446	0.38107094491817123	0.5222439110824101	0.36471703153439117	0.33845367055898146	0.7862433468550932	0.44411253579243004	0.31576129498233024	0.46836403845755603	0.34035492358776065	0.37840185554192496
Sample 33	0.7419661471226298	0.15455980827643157	0.2453524605884435	0.5154590466954996	0.2217917102933176	0.05805069635515218	0.07880146852297132	0.6204711140350949	0.25102241679150694	0.15681007939649744	0.6693076957588076	0.720361929734789	0.45564721366435895	0.5186855595767585	0.31594641935330176	0.2504548209272312	0.6742522402055666	0.24185250417333753	0.4982278592923231	0.7261833525953543	0.3311242091996978	0.42249622839167084	0.4807077803911618	0.47002463349218687	0.3972597615571366	0.29179130320670427	0.17522064028010928	0.594071481166569	0.5698728153474977	0.36710074996814634	0.2271617989050834	0.15496018937321124	0.3647763446944767	0.0	0.31249903544529023	0.35970572356578695	0.31599630141398005	0.5853098783016971	0.7744580335130027	0.48308849631220663	0.23516403758370544	0.24311794642367154	0.6332835852542746	0.13279487966871512	0.36532072164776414	0.4323830619889213	0.5991950683044397	0.2380927255196926	0.41054137288821835	0.24742698488236162	0.45707686238020157	0.35683057632372617	0.18184689457019915	0.5474451174606894	0.49457604373741504	0.24033838170115865	0.7361098522613921	0.4460958144075119	0.22578309313959508	0.3824505581682956	0.2342872745017887	0.478557694003394	0.33385970618989563	0.8176789088289961	0.35331277748927137	0.6429034990757263	0.2411960198980149	0.06725820283225867	0.6196366100722946	0.38880981893475003	0.1617455739318193	0.5157368604206498	0.25351697334985535	0.41946915073302404	0.7593538395452605	0.37047310715835907	0.5276438035051881	0.49181522473614825	0.36451248226467087	0.33749672576605283
Sample 34	0.7623486145985524	0.3319154916722756	0.12970188889832202	0.2556213880960146	0.13762793468672818	0.3324085307727367	0.36393310609718155	0.5088373792978158	0.46417939853971246	0.2924342413907391	0.40849667570627307	0.6930961365008883	0.5379484954484114	0.24110314802008984	0.2214853186839275	0.150179413583014	0.6480373469546887	0.5042518910559906	0.2532172260760404	0.4215488999861954	0.3521952420129114	0.2171599487462243	0.24591520184212987	0.17381140816264756	0.15537109837484062	0.35892729367880316	0.3281540398938295	0.34836207480673503	0.29004701068008226	0.18101977385084364	0.08923927851826842	0.3674517148934112	0.27516679146737516	0.31249903544529023	0.0	0.2571593207153436	0.11376950854841474	0.27805240477546417	0.6656423794882886	0.2009807997876697	0.20441801177239705	0.350818020259609	0.5957931997613669	0.23720241867400269	0.5318858023273546	0.47377508930673123	0.7293751880040901	0.27024019005774297	0.582668174063213	0.35927272069270366	0.6663818873155112	0.05109497530050395	0.31762477234436326	0.7952991366027633	0.5534572951778849	0.43983469326034547	0.8504267478344211	0.2129727706449559	0.45267719943479195	0.49148529143243946	0.08090764088070233	0.2868814253947939	0.4551389464430924	0.6359703913743306	0.3857752779400864	0.33113408682691264	0.35412258635604194	0.35307922561504573	0.6296565686055214	0.13492609409262396	0.42469532765054396	0.2652085878662165	0.4831257687626821	0.11735902588609888	0.977503853650859	0.16996908087566265	0.5796147563422624	0.21982541910052428	0.526022266567557	0.5395920998127136
Sample 35	0.9930419690067774	0.3086777803614715	0.34105090405866495	0.46419047557357956	0.34080986196996815	0.3953565382120204	0.37641553386978027	0.7597159185631932	0.595023209648045	0.24158294975293396	0.6292146227097389	0.932412037339458	0.7419453391917252	0.25519021396724334	0.06219197624647951	0.137611273758341	0.8865602419942811	0.6008405736196927	0.49640671705939515	0.5510433372562574	0.5540710398023385	0.11682296809365772	0.4962556902834953	0.2948727500477881	0.4061326764772398	0.551771058846214	0.47724407617433645	0.5736751940601822	0.5126132495054307	0.4232857501381878	0.24505476509499804	0.4883946424679334	0.5130822975054401	0.35970572356578695	0.2571593207153436	0.0	0.3295984681800265	0.427889278863703	0.9184122710808656	0.43449006848899235	0.38587272966274705	0.5274776644805231	0.8410398107457947	0.38049816935167025	0.35843617572086395	0.6907365836140877	0.916480224759242	0.15849856771155937	0.7454642713084336	0.5366123181881992	0.8069566268895224	0.29358972028534486	0.47538210260375774	0.9068349881310601	0.3198941062610584	0.33691974105487893	1.0486926714396811	0.15848861210765067	0.5751049761112168	0.6823139172360881	0.23493705656776906	0.5437735706031976	0.6374680407518833	0.8853418841022145	0.6007210766116565	0.4771448584058943	0.530046399265838	0.3535196592493019	0.8599785693565508	0.24227367738521838	0.5160171240900913	0.21585332217181502	0.6009989624028512	0.2705132295362179	1.1157765217361544	0.128638844595876	0.7933724402850911	0.23083541189385834	0.6920733058474515	0.675430425580212
Sample 36	0.6852653660981656	0.38388639981288397	0.08812572269719846	0.20086931646317852	0.1313462206077669	0.3419472316747561	0.3568507308739203	0.4347625124094954	0.4392709341147195	0.3437346680826168	0.3686964049977579	0.6114971092633534	0.4741122625687427	0.318231503759722	0.303251311367659	0.2158397127237148	0.5669622933053029	0.47953406404283366	0.2096872758207865	0.422362015385105	0.2677786818173323	0.300127978852075	0.20791146151592185	0.2023793658890356	0.11416220090307873	0.29302811006673074	0.31038299735153274	0.29267183725938073	0.27521514378033024	0.0988187029461062	0.151195554709884	0.33183211010757524	0.19945755792221362	0.31599630141398005	0.11376950854841474	0.3295984681800265	0.0	0.28942797637519063	0.5942064144127228	0.19995134631375175	0.12770139523591903	0.3009732905083581	0.5309761226502117	0.21809989152837417	0.5792796218879688	0.41029452087223534	0.6610469156751437	0.3003273671692961	0.5335184294649584	0.3175904108771972	0.6158418835218343	0.10967949176188997	0.28940935156655784	0.7588206369113675	0.6234778018869115	0.4886499218794184	0.7816269449800376	0.30018055151128964	0.4213307201612455	0.4383544785081032	0.14029155097988363	0.2531288620367105	0.4032122164865605	0.5775688021394637	0.3366718754922171	0.3592368680077247	0.31147555483154954	0.3679325191004924	0.5521182405193558	0.14642954650880244	0.4136738609495088	0.3350206774404612	0.43837308507076	0.16373442003943595	0.9292253117117468	0.2696396209197411	0.5023034276158672	0.2851009147143633	0.47548988518253893	0.48172859887436437
Sample 37	0.8478947122306225	0.6050217409382526	0.3619318007343323	0.16944711747498714	0.38793180259025933	0.6073287786930062	0.6290420439337976	0.5241997867643389	0.7096660242545485	0.5597630683005193	0.24512932766946208	0.7461267656898319	0.7028843257964472	0.21865962556418647	0.42433090351349206	0.3918195014689039	0.7094767665714172	0.7598889063381216	0.2225947068082591	0.14386573332277586	0.5173201345853227	0.32464627402576524	0.24674679235325245	0.1390989514871779	0.24136840890879432	0.5528162182802981	0.5770058380635165	0.23278630282861637	0.16162667563177177	0.29599583582766736	0.3672404986218409	0.6160358024997817	0.4077538411016771	0.5853098783016971	0.27805240477546417	0.427889278863703	0.28942797637519063	0.0	0.6515304354269296	0.17005664987130784	0.41450156763863366	0.569373056567694	0.6675719826236332	0.49484248494188066	0.7703403586551849	0.6276512000765424	0.895835175585031	0.4959363104136035	0.7928526200821647	0.5808564715064806	0.8852452772955043	0.2329865297972152	0.56026012951717	1.0325146629457362	0.743870505034685	0.7027419496049174	0.9979209926034861	0.2931274163197435	0.6995514465774098	0.6827219090128556	0.3569632932967583	0.3269577758143333	0.658059810892723	0.5471146461884778	0.5631133649469173	0.09031047623187555	0.5767596472395292	0.6271294575069477	0.7252146146034115	0.23015276017073377	0.6888166629567906	0.264155194792746	0.7222105266067782	0.17647369902853474	1.1897463257597274	0.3334803486470843	0.7123677055866607	0.21454830488073365	0.736608296996359	0.759822335399883
Sample 38	0.30913799873979314	0.8752805469397021	0.5950031811224616	0.5182578833733932	0.6098008316730041	0.7666448773152312	0.8205530759741277	0.16107282534625436	0.6677534177050165	0.8729050191522308	0.4336738897732661	0.19430609792117784	0.4346640248901651	0.8222740764963382	0.8836271465715834	0.7969542789467341	0.19875107293957242	0.7429533391708403	0.45110163098751	0.6873764827646044	0.4625572052629663	0.8681161018146047	0.44307483016042426	0.7009017172372703	0.5175355463352002	0.49841234225828784	0.6289461931590192	0.42690012683663964	0.49902107390619715	0.496600267528619	0.6960870536290682	0.6628975427126782	0.4240926330374676	0.7744580335130027	0.6656423794882886	0.9184122710808656	0.5942064144127228	0.6515304354269296	0.0	0.5322688459249163	0.5814560448918412	0.5503715790701413	0.20453132399669782	0.6463305918461577	1.1262439152919603	0.3939709306958055	0.5324391633092629	0.8791173535181431	0.5929974046109787	0.5540257191930351	0.67926688798871	0.6342305591898365	0.6077152183427234	0.8361738346738055	1.2020246998218354	1.002137904790717	0.5462693451958227	0.8516948747701507	0.6755051003789521	0.4949043705559231	0.6986768659306256	0.3947272225437711	0.5216832076189895	0.1901996690043767	0.4463422972121815	0.6700453785078087	0.557095532433266	0.8416076293502358	0.27627138768131954	0.7097745308521132	0.7390404551900859	0.8684167372057471	0.678383041756382	0.6871284090519321	0.8665964776369444	0.8306129192718816	0.36945625712544966	0.8098447794480557	0.5708887499427475	0.6401475886014683
Sample 39	0.7022257575608536	0.5181407390501565	0.24567101635548053	0.13365842658290408	0.2644310310543877	0.4937645398667012	0.5383800337675241	0.39276235099774404	0.5643117248324644	0.48867387662822354	0.21719712135797456	0.6102491546761342	0.5462212675951689	0.29126195243271225	0.4082824836839374	0.34907454502515917	0.57076260401069	0.6247005207191163	0.09104948501479546	0.29015479602295796	0.38079297325168016	0.3551245001385309	0.09412298073710154	0.19173162548597467	0.10163397000912787	0.4081406746649268	0.43613641275498294	0.17799704125981491	0.09199717633386947	0.1663030535198088	0.2785088855244668	0.4876157924437888	0.2592433395154645	0.48308849631220663	0.2009807997876697	0.43449006848899235	0.19995134631375175	0.17005664987130784	0.5322688459249163	0.0	0.3028169696896958	0.42479379504002746	0.5158332747761359	0.3725248097204555	0.7327612625486112	0.4695865820584272	0.7426664729569877	0.4648802743492739	0.6388258615638703	0.43220309666823115	0.7362598538926166	0.15156571480699	0.4200727115900982	0.8831620487058194	0.7432331967864515	0.6361499425885732	0.8429922050747806	0.3300986195735957	0.5604238587246027	0.5254412478438152	0.2750695891948992	0.16410219901326673	0.5045047267170075	0.46195667553218767	0.4022178718658596	0.20314555121126537	0.42949225845404393	0.5347747144581808	0.577637237063352	0.23521659442007523	0.5580472441212115	0.3436086811509943	0.5882445011137974	0.17611285518157274	1.0338399735167234	0.32723986943227557	0.5628130328869033	0.285982107833761	0.5843972657581755	0.6218169303284959
Sample 40	0.6137402421965612	0.34578955798911837	0.08230443770413555	0.30214061641617024	0.11157505456353846	0.2588210483584109	0.27205628345620736	0.42153515350017107	0.3261353236076948	0.3189037385865396	0.453366394997197	0.5582630134269073	0.37540901916690733	0.434188916641152	0.3521648108659052	0.25543419498439873	0.5122319111467011	0.361922593519755	0.28993323772250884	0.5439172014073298	0.1691339509142751	0.390125569173169	0.2789668614366839	0.3283754503094083	0.20242855783227814	0.1833929144396463	0.21002214380497894	0.3719538621549177	0.37474234569138887	0.1504080094407978	0.18112655031479363	0.21247178098411282	0.16325408793099072	0.23516403758370544	0.20441801177239705	0.38587272966274705	0.12770139523591903	0.41450156763863366	0.5814560448918412	0.3028169696896958	0.0	0.18712914691484858	0.48280205334372484	0.12605173102436834	0.5540612554301415	0.3233212669324111	0.5526137013831951	0.3041851448246116	0.4170525099120506	0.20919566859275485	0.4931431855172337	0.21985669660905177	0.18319163559175683	0.6363383614578328	0.6378610871591345	0.4503739505902553	0.6802582153473755	0.3990177067048183	0.30277599329323523	0.3330740494712879	0.17829978751203326	0.2910457250708538	0.29291414687392714	0.6059111438599748	0.2533656663908658	0.4818357577029805	0.2016636103777943	0.29677409358400925	0.4813240093347494	0.2587924621741473	0.3066238872876818	0.44512597868303516	0.3131584668146684	0.2868462820155717	0.8084837616520446	0.3500013813196602	0.4126469565859471	0.40070772849609715	0.3590579615983565	0.35547906472637736
Sample 41	0.5001945210050215	0.36817522802458846	0.22707042119408904	0.44804761605012544	0.21484405231729098	0.23034387575274173	0.2868927806682711	0.407373548053313	0.16173559845848254	0.37848225829067506	0.5579025006696863	0.4800989536977617	0.21998171082789628	0.5918740241646875	0.4817944268727901	0.3915565789421573	0.4343887960525035	0.22223435051400295	0.3993531195026277	0.696897678527218	0.1297267389437719	0.545115336200944	0.37592260903525104	0.4985762434517615	0.3311556844995124	0.06118560674810162	0.10028652970125072	0.48404465774391253	0.4910372182549617	0.28036830083053504	0.3035327067396311	0.11457476270581188	0.19928106747553406	0.24311794642367154	0.350818020259609	0.5274776644805231	0.3009732905083581	0.569373056567694	0.5503715790701413	0.42479379504002746	0.18712914691484858	0.0	0.39553642948167594	0.1493377683185075	0.6083902285606384	0.18985722775621736	0.3910696107747068	0.4288045130680975	0.23437755221644607	0.03176892095772735	0.31920232984771685	0.36809863227307493	0.07353333396341205	0.4638664124717652	0.7282158921628299	0.4786236415386807	0.5217746320700681	0.5534645971325358	0.15073745739625385	0.15726627869761892	0.31192903729536364	0.3423506636483886	0.11161453453715328	0.6258909992450844	0.12423173578501075	0.6231135722181913	0.02482803397496083	0.30705353246442846	0.37710398557585456	0.4381958828908428	0.19620667633749792	0.6106850819597154	0.1714430075256171	0.45141184213179514	0.6303008968352449	0.4897930487343715	0.28856096392597114	0.566983185538829	0.17669063195944051	0.20292617444968178
Sample 42	0.2037592417113142	0.7365491863439912	0.5024664146169276	0.5275933011348846	0.5054514802597095	0.615856597204534	0.6809093143291323	0.17504572292635032	0.48554837363834813	0.7471116858078555	0.5029511904444686	0.1474163440288696	0.24629731434709937	0.7939771065217522	0.797848521435528	0.7081943855849303	0.11774703258347431	0.5628629829254085	0.44583393921364184	0.7422462614954269	0.34082241725666995	0.8118318336546327	0.4249741926276573	0.6801308026212781	0.47308161276424854	0.35213738916080556	0.4709901465526412	0.4700562114602019	0.5180963021286366	0.44032348150824735	0.6011165413145924	0.507056263682483	0.3336629921775632	0.6332835852542746	0.5957931997613669	0.8410398107457947	0.5309761226502117	0.6675719826236332	0.20453132399669782	0.5158332747761359	0.48280205334372484	0.39553642948167594	0.0	0.5150590993530555	0.995956197849895	0.2156743186583389	0.35589569415528305	0.781484404125618	0.39940434907685274	0.3926532713552255	0.48864683965620875	0.5779495988769902	0.45442351571056144	0.6394779905189486	1.0933432409094184	0.8618942221769599	0.38996103937842413	0.8018067082298489	0.4997373149964625	0.30739922245015755	0.6078392934590175	0.35526860618360945	0.34219023971201307	0.35616338513938417	0.28296250864425265	0.6942429583674878	0.39766581738873297	0.6985473124729101	0.12385162436000383	0.6680960158853291	0.5682655837960165	0.8367645292746482	0.5068451089071065	0.6509729464830027	0.6815036952418664	0.7617973578014114	0.20127271923624915	0.7801999792829422	0.38296853293235206	0.46660730258454614
Sample 43	0.6410997245224368	0.24341054952357052	0.13492664245090735	0.40623495941102583	0.111142478613621	0.13914959088969056	0.19340906971656513	0.4907184160151825	0.23552344225054336	0.23862145702027066	0.5476966281517559	0.6066324702105936	0.36812712517415647	0.4723518670921723	0.3339098505218996	0.246035254252451	0.559863534331445	0.2685869886672036	0.3764750214467666	0.6331127148844179	0.2195793912289262	0.40743428771382295	0.3567369896339921	0.3985631282293609	0.2812353756025477	0.18683814666021456	0.10912148694103964	0.47301728785067143	0.4549271220939116	0.24579806450817784	0.16959513096334256	0.13141088517307714	0.23336065149444452	0.13279487966871512	0.23720241867400269	0.38049816935167025	0.21809989152837417	0.49484248494188066	0.6463305918461577	0.3725248097204555	0.12605173102436834	0.1493377683185075	0.5150590993530555	0.0	0.48288070441766495	0.328244455979344	0.5384559001181856	0.2870059500830801	0.36771444160170125	0.15747899874008758	0.4396700684813704	0.2698556002891523	0.09718954528988445	0.5617976349541399	0.5856528770915485	0.3581809258082046	0.6705549958389527	0.4204301142040955	0.2175045494125718	0.30347323479381794	0.1781597681540876	0.34921622913616635	0.25748751133265735	0.6850216262520612	0.24227121345517885	0.5511735081045503	0.1505716459169284	0.19868681604044486	0.5131065905265957	0.32851545577778896	0.19607655714581987	0.4836240507508019	0.24847046170134102	0.3471804115794544	0.7523255700140392	0.35167726331192545	0.4320591557940616	0.4466561312199848	0.3129557808324479	0.3137753781222849
Sample 44	1.1059680876554492	0.2836161330640587	0.5437292531937438	0.7648120407432911	0.5262435434537645	0.3896631796711648	0.336019380289469	0.9676947469872227	0.5843881401403099	0.2640446487800178	0.9361337358048536	1.0832581936586527	0.8179313045387037	0.6092034537294632	0.3527792889321011	0.3865392037304898	1.0370508799780997	0.5425899587778	0.7776163616057125	0.9015447488510117	0.6855258749387753	0.47289525577971014	0.7677914942860742	0.63396726543046	0.673204602744003	0.6550825036469431	0.5339291421565459	0.8679001546247125	0.82117815877952	0.6643131553021675	0.46278972549548564	0.5119327627265846	0.7039819939752998	0.36532072164776414	0.5318858023273546	0.35843617572086395	0.5792796218879688	0.7703403586551849	1.1262439152919603	0.7327612625486112	0.5540612554301415	0.6083902285606384	0.995956197849895	0.48288070441766495	0.0	0.7976584197979776	0.9431950731391925	0.29445395631672294	0.7493226433934445	0.6119267957519096	0.7687772773517386	0.5818271090087925	0.5454571886886456	0.805430189406933	0.19653329887706525	0.1544243770828775	1.0808125044253616	0.5114730402360601	0.5618902674763164	0.7426557803095107	0.4629761517398464	0.7882688178814653	0.694729628895878	1.1436639742332333	0.7159410974879825	0.821952422783693	0.6060619702733431	0.30326415872962936	0.9842292772411513	0.5580377312372895	0.48016935884981754	0.5732178563977618	0.5811432693997615	0.5976010113026342	1.0332792290670505	0.4552033988901518	0.8903473536731279	0.5878256693761551	0.7125572360450546	0.6660097007340716
Sample 45	0.3162940593468632	0.5478279164016964	0.3574925173093894	0.48652032204106943	0.3536386051770022	0.41421886932037855	0.47512390662560694	0.28136102630297	0.27667544883091233	0.5617419361974196	0.5378921466109312	0.3017078815704343	0.07858583087209396	0.7035714981217552	0.6453255962529839	0.553429836343643	0.25775864289383327	0.35050469027835296	0.41651860739191704	0.7342173270390024	0.17361930612206927	0.6869055260970279	0.3916671678636456	0.595641653662913	0.3935797536398015	0.1542453796668808	0.27113977379429016	0.4772324194158456	0.508001577095557	0.34509782432555697	0.4523223697119529	0.295591201008194	0.2244985649479947	0.4323830619889213	0.47377508930673123	0.6907365836140877	0.41029452087223534	0.6276512000765424	0.3939709306958055	0.4695865820584272	0.3233212669324111	0.18985722775621736	0.2156743186583389	0.328244455979344	0.7976584197979776	0.0	0.27515225399055687	0.6069425379527614	0.2169860715073804	0.18699938583646558	0.3169527518729857	0.4729486345614141	0.2539837749585508	0.478042846380529	0.9128679430928143	0.6644024861328625	0.38038769335942746	0.686618367048787	0.2856960069231091	0.10345216458696282	0.46034786160371904	0.33174799541622724	0.12850043632456118	0.5091574760240867	0.10103615470568886	0.6709417030517437	0.19209986134078824	0.49568322382932284	0.19431616859948647	0.5566562993602072	0.357331400852073	0.7345110636172802	0.29260263129731245	0.5557317033740564	0.5804953935915057	0.6325299133206225	0.1248451224328318	0.6831987017938439	0.1823634697797468	0.2630126581104094
